ts,device_id,respiration_rate_bpm,presence,event
2025-10-04 23:41:26.879049+00:00,demo-1,24.345394723720638,True,
2025-10-04 23:41:27.879049+00:00,demo-1,24.11806045855638,True,
2025-10-04 23:41:28.879049+00:00,demo-1,24.01543861360761,True,
2025-10-04 23:41:29.879049+00:00,demo-1,23.343782905961717,True,
2025-10-04 23:41:30.879049+00:00,demo-1,24.50937093448018,True,
2025-10-04 23:41:31.879049+00:00,demo-1,24.155165553277836,True,
2025-10-04 23:41:32.879049+00:00,demo-1,24.931515608522155,True,
2025-10-04 23:41:33.879049+00:00,demo-1,23.998005054853646,True,
2025-10-04 23:41:34.879049+00:00,demo-1,23.079105119479127,True,
2025-10-04 23:41:35.879049+00:00,demo-1,24.166790388646888,True,
2025-10-04 23:41:36.879049+00:00,demo-1,25.249907658179616,True,
2025-10-04 23:41:37.879049+00:00,demo-1,24.003758690539282,True,
2025-10-04 23:41:38.879049+00:00,demo-1,23.703524484335887,True,
2025-10-04 23:41:39.879049+00:00,demo-1,23.524908217399457,True,
2025-10-04 23:41:40.879049+00:00,demo-1,23.614676767751018,True,
2025-10-04 23:41:41.879049+00:00,demo-1,24.068192790481614,True,
2025-10-04 23:41:42.879049+00:00,demo-1,23.543940629871457,True,
2025-10-04 23:41:43.879049+00:00,demo-1,25.154132864612425,True,
2025-10-04 23:41:44.879049+00:00,demo-1,24.089586399550694,True,
2025-10-04 23:41:45.879049+00:00,demo-1,24.32797332738933,True,
2025-10-04 23:41:46.879049+00:00,demo-1,25.12934337831215,True,
2025-10-04 23:41:47.879049+00:00,demo-1,25.172004718321066,True,
2025-10-04 23:41:48.879049+00:00,demo-1,24.14598632562437,True,
2025-10-04 23:41:49.879049+00:00,demo-1,24.476421675211036,True,
2025-10-04 23:41:50.879049+00:00,demo-1,24.721862657709288,True,
2025-10-04 23:41:51.879049+00:00,demo-1,24.16874149389165,True,
2025-10-04 23:41:52.879049+00:00,demo-1,23.221253603979605,True,
2025-10-04 23:41:53.879049+00:00,demo-1,24.684489747054343,True,
2025-10-04 23:41:54.879049+00:00,demo-1,24.831881161026416,True,
2025-10-04 23:41:55.879049+00:00,demo-1,24.548173225047055,True,
2025-10-04 23:41:56.879049+00:00,demo-1,23.748345146625198,True,
2025-10-04 23:41:57.879049+00:00,demo-1,24.188454224131775,True,
2025-10-04 23:41:58.879049+00:00,demo-1,23.955205758578195,True,
2025-10-04 23:41:59.879049+00:00,demo-1,24.133436294242422,True,
2025-10-04 23:42:00.879049+00:00,demo-1,25.094987868239066,True,
2025-10-04 23:42:01.879049+00:00,demo-1,25.23819655869128,True,
2025-10-04 23:42:02.879049+00:00,demo-1,24.725690011719553,True,
2025-10-04 23:42:03.879049+00:00,demo-1,24.656874756413192,True,
2025-10-04 23:42:04.879049+00:00,demo-1,24.73719191990464,True,
2025-10-04 23:42:05.879049+00:00,demo-1,24.327454289493616,True,
2025-10-04 23:42:06.879049+00:00,demo-1,24.292984814432735,True,
2025-10-04 23:42:07.879049+00:00,demo-1,23.937777264278353,True,
2025-10-04 23:42:08.879049+00:00,demo-1,24.312023568505833,True,
2025-10-04 23:42:09.879049+00:00,demo-1,25.705090049748694,True,
2025-10-04 23:42:10.879049+00:00,demo-1,24.874121412930936,True,
2025-10-04 23:42:11.879049+00:00,demo-1,24.151001678271555,True,
2025-10-04 23:42:12.879049+00:00,demo-1,24.076688078325972,True,
2025-10-04 23:42:13.879049+00:00,demo-1,23.84472033325995,True,
2025-10-04 23:42:14.879049+00:00,demo-1,24.591604858995257,True,
2025-10-04 23:42:15.879049+00:00,demo-1,24.605476429552375,True,
2025-10-04 23:42:16.879049+00:00,demo-1,23.50824040793779,True,
2025-10-04 23:42:17.879049+00:00,demo-1,24.66947691460485,True,
2025-10-04 23:42:18.879049+00:00,demo-1,24.039552814560746,True,
2025-10-04 23:42:19.879049+00:00,demo-1,25.240827219032436,True,
2025-10-04 23:42:20.879049+00:00,demo-1,24.482457212077215,True,
2025-10-04 23:42:21.879049+00:00,demo-1,25.42254307819609,True,
2025-10-04 23:42:22.879049+00:00,demo-1,24.12058111005316,True,
2025-10-04 23:42:23.879049+00:00,demo-1,24.226216895215174,True,
2025-10-04 23:42:24.879049+00:00,demo-1,24.58244012892177,True,
2025-10-04 23:42:25.879049+00:00,demo-1,25.03966985372411,True,
2025-10-04 23:42:26.879049+00:00,demo-1,24.74917395945778,True,
2025-10-04 23:42:27.879049+00:00,demo-1,23.673071508661245,True,
2025-10-04 23:42:28.879049+00:00,demo-1,24.526465502226845,True,
2025-10-04 23:42:29.879049+00:00,demo-1,24.433608909682857,True,
2025-10-04 23:42:30.879049+00:00,demo-1,24.166355655875766,True,
2025-10-04 23:42:31.879049+00:00,demo-1,24.03846612309859,True,
2025-10-04 23:42:32.879049+00:00,demo-1,25.479405851878777,True,
2025-10-04 23:42:33.879049+00:00,demo-1,24.20015553275006,True,
2025-10-04 23:42:34.879049+00:00,demo-1,23.930359437714277,True,
2025-10-04 23:42:35.879049+00:00,demo-1,24.823703984507667,True,
2025-10-04 23:42:36.879049+00:00,demo-1,24.523330983704877,True,
2025-10-04 23:42:37.879049+00:00,demo-1,24.402987419096373,True,
2025-10-04 23:42:38.879049+00:00,demo-1,24.920772977369023,True,
2025-10-04 23:42:39.879049+00:00,demo-1,24.748680883795277,True,
2025-10-04 23:42:40.879049+00:00,demo-1,24.676330951363678,True,
2025-10-04 23:42:41.879049+00:00,demo-1,25.04104611233857,True,
2025-10-04 23:42:42.879049+00:00,demo-1,24.636214082672332,True,
2025-10-04 23:42:43.879049+00:00,demo-1,24.099382982736515,True,
2025-10-04 23:42:44.879049+00:00,demo-1,24.255668237519455,True,
2025-10-04 23:42:45.879049+00:00,demo-1,24.16395307575501,True,
2025-10-04 23:42:46.879049+00:00,demo-1,24.60586607491553,True,
2025-10-04 23:42:47.879049+00:00,demo-1,23.836735710851976,True,
2025-10-04 23:42:48.879049+00:00,demo-1,23.38756229838957,True,
2025-10-04 23:42:49.879049+00:00,demo-1,24.543399470047714,True,
2025-10-04 23:42:50.879049+00:00,demo-1,23.692080209516696,True,
2025-10-04 23:42:51.879049+00:00,demo-1,23.326289073421545,True,
2025-10-04 23:42:52.879049+00:00,demo-1,24.724955146287694,True,
2025-10-04 23:42:53.879049+00:00,demo-1,24.07780283371263,True,
2025-10-04 23:42:54.879049+00:00,demo-1,24.805585393624877,True,
2025-10-04 23:42:55.879049+00:00,demo-1,24.192870573108706,True,
2025-10-04 23:42:56.879049+00:00,demo-1,23.841675352007694,True,
2025-10-04 23:42:57.879049+00:00,demo-1,23.772209495585045,True,
2025-10-04 23:42:58.879049+00:00,demo-1,24.21282812917519,True,
2025-10-04 23:42:59.879049+00:00,demo-1,24.36121645952762,True,
2025-10-04 23:43:00.879049+00:00,demo-1,24.034628976586482,True,
2025-10-04 23:43:01.879049+00:00,demo-1,24.363496347954108,True,
2025-10-04 23:43:02.879049+00:00,demo-1,23.613952953183876,True,
2025-10-04 23:43:03.879049+00:00,demo-1,24.547758081505073,True,
2025-10-04 23:43:04.879049+00:00,demo-1,23.466322983118477,True,
2025-10-04 23:43:05.879049+00:00,demo-1,24.429643063527042,True,
2025-10-04 23:43:06.879049+00:00,demo-1,24.967775038657138,True,
2025-10-04 23:43:07.879049+00:00,demo-1,25.208000648600045,True,
2025-10-04 23:43:08.879049+00:00,demo-1,25.58490136701496,True,
2025-10-04 23:43:09.879049+00:00,demo-1,23.625933521421643,True,
2025-10-04 23:43:10.879049+00:00,demo-1,25.018371141336186,True,
2025-10-04 23:43:11.879049+00:00,demo-1,25.29033225163719,True,
2025-10-04 23:43:12.879049+00:00,demo-1,25.158321024800532,True,
2025-10-04 23:43:13.879049+00:00,demo-1,24.015813410022524,True,
2025-10-04 23:43:14.879049+00:00,demo-1,24.823903611313657,True,
2025-10-04 23:43:15.879049+00:00,demo-1,25.69627365983672,True,
2025-10-04 23:43:16.879049+00:00,demo-1,23.685287727189188,True,
2025-10-04 23:43:17.879049+00:00,demo-1,24.87286308307299,True,
2025-10-04 23:43:18.879049+00:00,demo-1,25.257840180827518,True,
2025-10-04 23:43:19.879049+00:00,demo-1,24.175913564752303,True,
2025-10-04 23:43:20.879049+00:00,demo-1,24.94704948105938,True,
2025-10-04 23:43:21.879049+00:00,demo-1,23.958127741498213,True,
2025-10-04 23:43:22.879049+00:00,demo-1,24.11673084897162,True,
2025-10-04 23:43:23.879049+00:00,demo-1,24.1171973876776,True,
2025-10-04 23:43:24.879049+00:00,demo-1,24.7262164615191,True,
2025-10-04 23:43:25.879049+00:00,demo-1,24.559626139688934,True,
2025-10-04 23:43:26.879049+00:00,demo-1,25.190063813789678,True,
2025-10-04 23:43:27.879049+00:00,demo-1,24.056803725386633,True,
2025-10-04 23:43:28.879049+00:00,demo-1,24.54557900575231,True,
2025-10-04 23:43:29.879049+00:00,demo-1,25.20436015515644,True,
2025-10-04 23:43:30.879049+00:00,demo-1,24.967547123031057,True,
2025-10-04 23:43:31.879049+00:00,demo-1,23.83965920480297,True,
2025-10-04 23:43:32.879049+00:00,demo-1,25.03692602960673,True,
2025-10-04 23:43:33.879049+00:00,demo-1,24.354109511527774,True,
2025-10-04 23:43:34.879049+00:00,demo-1,24.875745173523455,True,
2025-10-04 23:43:35.879049+00:00,demo-1,24.828271084094595,True,
2025-10-04 23:43:36.879049+00:00,demo-1,25.38280030501521,True,
2025-10-04 23:43:37.879049+00:00,demo-1,24.72448761564918,True,
2025-10-04 23:43:38.879049+00:00,demo-1,23.545607326080656,True,
2025-10-04 23:43:39.879049+00:00,demo-1,23.839310717182098,True,
2025-10-04 23:43:40.879049+00:00,demo-1,25.10325136424215,True,
2025-10-04 23:43:41.879049+00:00,demo-1,24.512897584736955,True,
2025-10-04 23:43:42.879049+00:00,demo-1,25.35399992217473,True,
2025-10-04 23:43:43.879049+00:00,demo-1,24.838597310549314,True,
2025-10-04 23:43:44.879049+00:00,demo-1,24.228412526639634,True,
2025-10-04 23:43:45.879049+00:00,demo-1,25.330610369732792,True,
2025-10-04 23:43:46.879049+00:00,demo-1,24.200038430502516,True,
2025-10-04 23:43:47.879049+00:00,demo-1,23.456202822380597,True,
2025-10-04 23:43:48.879049+00:00,demo-1,25.929364890911284,True,
2025-10-04 23:43:49.879049+00:00,demo-1,23.547937994249416,True,
2025-10-04 23:43:50.879049+00:00,demo-1,25.07953110702242,True,
2025-10-04 23:43:51.879049+00:00,demo-1,25.264286816748864,True,
2025-10-04 23:43:52.879049+00:00,demo-1,24.79250391258637,True,
2025-10-04 23:43:53.879049+00:00,demo-1,23.697511186215863,True,
2025-10-04 23:43:54.879049+00:00,demo-1,25.319839392401317,True,
2025-10-04 23:43:55.879049+00:00,demo-1,23.849181563674414,True,
2025-10-04 23:43:56.879049+00:00,demo-1,23.911204223839235,True,
2025-10-04 23:43:57.879049+00:00,demo-1,24.503650133673407,True,
2025-10-04 23:43:58.879049+00:00,demo-1,25.197019796446842,True,
2025-10-04 23:43:59.879049+00:00,demo-1,24.907247481170366,True,
2025-10-04 23:44:00.879049+00:00,demo-1,25.216898332879463,True,
2025-10-04 23:44:01.879049+00:00,demo-1,24.467505407565703,True,
2025-10-04 23:44:02.879049+00:00,demo-1,24.633632182174743,True,
2025-10-04 23:44:03.879049+00:00,demo-1,24.057906616090015,True,
2025-10-04 23:44:04.879049+00:00,demo-1,24.55331202156538,True,
2025-10-04 23:44:05.879049+00:00,demo-1,25.102546841710105,True,
2025-10-04 23:44:06.879049+00:00,demo-1,24.570007810989743,True,
2025-10-04 23:44:07.879049+00:00,demo-1,25.03841108767373,True,
2025-10-04 23:44:08.879049+00:00,demo-1,24.412397516982928,True,
2025-10-04 23:44:09.879049+00:00,demo-1,24.404149810166167,True,
2025-10-04 23:44:10.879049+00:00,demo-1,24.786304621510016,True,
2025-10-04 23:44:11.879049+00:00,demo-1,24.649089146858696,True,
2025-10-04 23:44:12.879049+00:00,demo-1,25.124659745166625,True,
2025-10-04 23:44:13.879049+00:00,demo-1,24.879409213002905,True,
2025-10-04 23:44:14.879049+00:00,demo-1,25.819845214284353,True,
2025-10-04 23:44:15.879049+00:00,demo-1,24.647138987156115,True,
2025-10-04 23:44:16.879049+00:00,demo-1,24.645678219881518,True,
2025-10-04 23:44:17.879049+00:00,demo-1,24.161141141674005,True,
2025-10-04 23:44:18.879049+00:00,demo-1,24.80207236424745,True,
2025-10-04 23:44:19.879049+00:00,demo-1,25.201284567819933,True,
2025-10-04 23:44:20.879049+00:00,demo-1,24.35058724091742,True,
2025-10-04 23:44:21.879049+00:00,demo-1,24.76813447295346,True,
2025-10-04 23:44:22.879049+00:00,demo-1,25.23224085867335,True,
2025-10-04 23:44:23.879049+00:00,demo-1,24.72812603565383,True,
2025-10-04 23:44:24.879049+00:00,demo-1,24.495949600860683,True,
2025-10-04 23:44:25.879049+00:00,demo-1,25.39444404598341,True,
2025-10-04 23:44:26.879049+00:00,demo-1,24.87195176979854,True,
2025-10-04 23:44:27.879049+00:00,demo-1,25.054826293377293,True,
2025-10-04 23:44:28.879049+00:00,demo-1,25.52286688760143,True,
2025-10-04 23:44:29.879049+00:00,demo-1,25.51035924776283,True,
2025-10-04 23:44:30.879049+00:00,demo-1,24.61798170167675,True,
2025-10-04 23:44:31.879049+00:00,demo-1,24.514176512869852,True,
2025-10-04 23:44:32.879049+00:00,demo-1,25.003145440522196,True,
2025-10-04 23:44:33.879049+00:00,demo-1,24.756008881616886,True,
2025-10-04 23:44:34.879049+00:00,demo-1,23.69888150341361,True,
2025-10-04 23:44:35.879049+00:00,demo-1,25.607127781735397,True,
2025-10-04 23:44:36.879049+00:00,demo-1,24.856635520889434,True,
2025-10-04 23:44:37.879049+00:00,demo-1,25.28994900913225,True,
2025-10-04 23:44:38.879049+00:00,demo-1,24.14747130045272,True,
2025-10-04 23:44:39.879049+00:00,demo-1,25.62723787313006,True,
2025-10-04 23:44:40.879049+00:00,demo-1,24.504448025947774,True,
2025-10-04 23:44:41.879049+00:00,demo-1,24.795890893973908,True,
2025-10-04 23:44:42.879049+00:00,demo-1,24.022717205390908,True,
2025-10-04 23:44:43.879049+00:00,demo-1,24.76647845901604,True,
2025-10-04 23:44:44.879049+00:00,demo-1,24.731837643915544,True,
2025-10-04 23:44:45.879049+00:00,demo-1,24.761570775178157,True,
2025-10-04 23:44:46.879049+00:00,demo-1,25.138952416170618,True,
2025-10-04 23:44:47.879049+00:00,demo-1,24.915114911867363,True,
2025-10-04 23:44:48.879049+00:00,demo-1,25.467430155714062,True,
2025-10-04 23:44:49.879049+00:00,demo-1,24.60411417578702,True,
2025-10-04 23:44:50.879049+00:00,demo-1,24.290443361636797,True,
2025-10-04 23:44:51.879049+00:00,demo-1,24.879628188932536,True,
2025-10-04 23:44:52.879049+00:00,demo-1,25.271147244290827,True,
2025-10-04 23:44:53.879049+00:00,demo-1,25.643941150699728,True,
2025-10-04 23:44:54.879049+00:00,demo-1,25.388533862744556,True,
2025-10-04 23:44:55.879049+00:00,demo-1,23.84393674967388,True,
2025-10-04 23:44:56.879049+00:00,demo-1,25.132451532670746,True,
2025-10-04 23:44:57.879049+00:00,demo-1,25.785450152212537,True,
2025-10-04 23:44:58.879049+00:00,demo-1,24.949778666337696,True,
2025-10-04 23:44:59.879049+00:00,demo-1,24.605608276373353,True,
2025-10-04 23:45:00.879049+00:00,demo-1,25.103726374305598,True,
2025-10-04 23:45:01.879049+00:00,demo-1,24.619275899163362,True,
2025-10-04 23:45:02.879049+00:00,demo-1,25.307675341521445,True,
2025-10-04 23:45:03.879049+00:00,demo-1,24.919392221195473,True,
2025-10-04 23:45:04.879049+00:00,demo-1,25.765965538527706,True,
2025-10-04 23:45:05.879049+00:00,demo-1,25.232838745043114,True,
2025-10-04 23:45:06.879049+00:00,demo-1,24.50177298298882,True,
2025-10-04 23:45:07.879049+00:00,demo-1,25.301844312502546,True,
2025-10-04 23:45:08.879049+00:00,demo-1,25.503629342445457,True,
2025-10-04 23:45:09.879049+00:00,demo-1,24.603900607181778,True,
2025-10-04 23:45:10.879049+00:00,demo-1,24.692444278670372,True,
2025-10-04 23:45:11.879049+00:00,demo-1,23.567752743242092,True,
2025-10-04 23:45:12.879049+00:00,demo-1,25.495843059943766,True,
2025-10-04 23:45:13.879049+00:00,demo-1,24.604078552112707,True,
2025-10-04 23:45:14.879049+00:00,demo-1,23.686248156797895,True,
2025-10-04 23:45:15.879049+00:00,demo-1,23.901316404012412,True,
2025-10-04 23:45:16.879049+00:00,demo-1,24.831725825664932,True,
2025-10-04 23:45:17.879049+00:00,demo-1,25.42480329364436,True,
2025-10-04 23:45:18.879049+00:00,demo-1,24.917874813317514,True,
2025-10-04 23:45:19.879049+00:00,demo-1,25.257281379675543,True,
2025-10-04 23:45:20.879049+00:00,demo-1,24.31621093918317,True,
2025-10-04 23:45:21.879049+00:00,demo-1,24.175182166491954,True,
2025-10-04 23:45:22.879049+00:00,demo-1,25.51431967585784,True,
2025-10-04 23:45:23.879049+00:00,demo-1,25.281054323228663,True,
2025-10-04 23:45:24.879049+00:00,demo-1,24.97033758553732,True,
2025-10-04 23:45:25.879049+00:00,demo-1,25.76076849540442,True,
2025-10-04 23:45:26.879049+00:00,demo-1,24.42366343277813,True,
2025-10-04 23:45:27.879049+00:00,demo-1,24.745077449392365,True,
2025-10-04 23:45:28.879049+00:00,demo-1,25.61591430871479,True,
2025-10-04 23:45:29.879049+00:00,demo-1,26.105617131527733,True,
2025-10-04 23:45:30.879049+00:00,demo-1,25.01083954576074,True,
2025-10-04 23:45:31.879049+00:00,demo-1,26.016334208894563,True,
2025-10-04 23:45:32.879049+00:00,demo-1,24.649949248324464,True,
2025-10-04 23:45:33.879049+00:00,demo-1,25.212133238982325,True,
2025-10-04 23:45:34.879049+00:00,demo-1,24.912811538456392,True,
2025-10-04 23:45:35.879049+00:00,demo-1,24.06697360345781,True,
2025-10-04 23:45:36.879049+00:00,demo-1,25.177517983759696,True,
2025-10-04 23:45:37.879049+00:00,demo-1,25.585190306047306,True,
2025-10-04 23:45:38.879049+00:00,demo-1,24.939381070870702,True,
2025-10-04 23:45:39.879049+00:00,demo-1,24.988863578406697,True,
2025-10-04 23:45:40.879049+00:00,demo-1,25.869682970991065,True,
2025-10-04 23:45:41.879049+00:00,demo-1,24.28688291064845,True,
2025-10-04 23:45:42.879049+00:00,demo-1,24.14093706405729,True,
2025-10-04 23:45:43.879049+00:00,demo-1,24.649840086900603,True,
2025-10-04 23:45:44.879049+00:00,demo-1,24.3270579225447,True,
2025-10-04 23:45:45.879049+00:00,demo-1,25.855567668451343,True,
2025-10-04 23:45:46.879049+00:00,demo-1,25.236364555214312,True,
2025-10-04 23:45:47.879049+00:00,demo-1,24.534846663949473,True,
2025-10-04 23:45:48.879049+00:00,demo-1,24.687360915715423,True,
2025-10-04 23:45:49.879049+00:00,demo-1,26.775429047155253,True,
2025-10-04 23:45:50.879049+00:00,demo-1,24.69546944156549,True,
2025-10-04 23:45:51.879049+00:00,demo-1,24.607037808819435,True,
2025-10-04 23:45:52.879049+00:00,demo-1,25.249560441145633,True,
2025-10-04 23:45:53.879049+00:00,demo-1,25.452645520654837,True,
2025-10-04 23:45:54.879049+00:00,demo-1,25.20541541562863,True,
2025-10-04 23:45:55.879049+00:00,demo-1,24.529937408387877,True,
2025-10-04 23:45:56.879049+00:00,demo-1,24.382301636391897,True,
2025-10-04 23:45:57.879049+00:00,demo-1,25.438193481158194,True,
2025-10-04 23:45:58.879049+00:00,demo-1,25.050684615279863,True,
2025-10-04 23:45:59.879049+00:00,demo-1,24.10102281565833,True,
2025-10-04 23:46:00.879049+00:00,demo-1,25.791161344287133,True,
2025-10-04 23:46:01.879049+00:00,demo-1,25.55643057104282,True,
2025-10-04 23:46:02.879049+00:00,demo-1,24.949327303909705,True,
2025-10-04 23:46:03.879049+00:00,demo-1,24.940402387646937,True,
2025-10-04 23:46:04.879049+00:00,demo-1,25.23809174730332,True,
2025-10-04 23:46:05.879049+00:00,demo-1,24.689659673109297,True,
2025-10-04 23:46:06.879049+00:00,demo-1,24.295521286345004,True,
2025-10-04 23:46:07.879049+00:00,demo-1,25.300657144751472,True,
2025-10-04 23:46:08.879049+00:00,demo-1,24.246326447992107,True,
2025-10-04 23:46:09.879049+00:00,demo-1,25.34684053097194,True,
2025-10-04 23:46:10.879049+00:00,demo-1,24.250300170982083,True,
2025-10-04 23:46:11.879049+00:00,demo-1,25.058113449163173,True,
2025-10-04 23:46:12.879049+00:00,demo-1,25.038860717775695,True,
2025-10-04 23:46:13.879049+00:00,demo-1,26.1924275555942,True,
2025-10-04 23:46:14.879049+00:00,demo-1,24.486816665133347,True,
2025-10-04 23:46:15.879049+00:00,demo-1,24.2790698897549,True,
2025-10-04 23:46:16.879049+00:00,demo-1,24.7429157936364,True,
2025-10-04 23:46:17.879049+00:00,demo-1,24.45896157023309,True,
2025-10-04 23:46:18.879049+00:00,demo-1,24.781916435361495,True,
2025-10-04 23:46:19.879049+00:00,demo-1,25.390821418101932,True,
2025-10-04 23:46:20.879049+00:00,demo-1,25.604088218042865,True,
2025-10-04 23:46:21.879049+00:00,demo-1,26.13919345709708,True,
2025-10-04 23:46:22.879049+00:00,demo-1,24.704001107644572,True,
2025-10-04 23:46:23.879049+00:00,demo-1,26.731671786233886,True,
2025-10-04 23:46:24.879049+00:00,demo-1,26.3403965603326,True,
2025-10-04 23:46:25.879049+00:00,demo-1,25.03150008882502,True,
2025-10-04 23:46:26.879049+00:00,demo-1,23.781288925290944,True,
2025-10-04 23:46:27.879049+00:00,demo-1,25.108792197499817,True,
2025-10-04 23:46:28.879049+00:00,demo-1,25.204676771231796,True,
2025-10-04 23:46:29.879049+00:00,demo-1,23.784129313446854,True,
2025-10-04 23:46:30.879049+00:00,demo-1,25.21047812042101,True,
2025-10-04 23:46:31.879049+00:00,demo-1,25.048580687863186,True,
2025-10-04 23:46:32.879049+00:00,demo-1,24.699734576066373,True,
2025-10-04 23:46:33.879049+00:00,demo-1,25.54962081563645,True,
2025-10-04 23:46:34.879049+00:00,demo-1,25.779328111809733,True,
2025-10-04 23:46:35.879049+00:00,demo-1,24.88688235968773,True,
2025-10-04 23:46:36.879049+00:00,demo-1,25.318739973889457,True,
2025-10-04 23:46:37.879049+00:00,demo-1,24.79063421966925,True,
2025-10-04 23:46:38.879049+00:00,demo-1,24.713997035597018,True,
2025-10-04 23:46:39.879049+00:00,demo-1,25.236103166437054,True,
2025-10-04 23:46:40.879049+00:00,demo-1,25.504896616905402,True,
2025-10-04 23:46:41.879049+00:00,demo-1,24.85530026421235,True,
2025-10-04 23:46:42.879049+00:00,demo-1,23.867500158917462,True,
2025-10-04 23:46:43.879049+00:00,demo-1,25.54959268436276,True,
2025-10-04 23:46:44.879049+00:00,demo-1,24.24260056796368,True,
2025-10-04 23:46:45.879049+00:00,demo-1,25.276141609343824,True,
2025-10-04 23:46:46.879049+00:00,demo-1,26.272759043941782,True,
2025-10-04 23:46:47.879049+00:00,demo-1,25.197640126208107,True,
2025-10-04 23:46:48.879049+00:00,demo-1,24.496276065254364,True,
2025-10-04 23:46:49.879049+00:00,demo-1,24.335800509343212,True,
2025-10-04 23:46:50.879049+00:00,demo-1,25.917160364561756,True,
2025-10-04 23:46:51.879049+00:00,demo-1,25.20708349507371,True,
2025-10-04 23:46:52.879049+00:00,demo-1,25.54345844980361,True,
2025-10-04 23:46:53.879049+00:00,demo-1,25.777752803177858,True,
2025-10-04 23:46:54.879049+00:00,demo-1,25.194920313722484,True,
2025-10-04 23:46:55.879049+00:00,demo-1,25.041502696658572,True,
2025-10-04 23:46:56.879049+00:00,demo-1,24.660593743948667,True,
2025-10-04 23:46:57.879049+00:00,demo-1,23.38183018628726,True,
2025-10-04 23:46:58.879049+00:00,demo-1,24.32285698231952,True,
2025-10-04 23:46:59.879049+00:00,demo-1,25.194218945656875,True,
